Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:35:34,ROBOGUIDE,110.3,447.8,39.1,34.3,28.4,29.4,35.8,13.4,13.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:35,ROBOGUIDE,105.0,447.8,34.7,31.9,35.3,27.9,14.7,14.3,5.9,2.9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4
12:35:36,ROBOGUIDE,86.5,447.8,31.9,36.8,32.4,44.9,32.8,16.4,5.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:35:37,ROBOGUIDE,95.3,447.8,30.9,18.2,33.3,15.2,24.2,19.7,6.1,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
12:35:38,ROBOGUIDE,106.5,447.81,45.2,32.9,35.3,32.4,38.2,8.8,5.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4
12:35:39,ROBOGUIDE,86.6,447.81,32.9,38.8,27.9,19.4,28.4,14.9,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:41,ROBOGUIDE,86.9,447.76,29.0,26.9,38.2,25.4,27.9,10.3,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6
12:35:42,ROBOGUIDE,80.8,447.77,37.0,28.8,25.4,31.3,24.2,14.9,6.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:43,ROBOGUIDE,91.6,447.77,37.1,26.9,24.2,37.9,26.9,15.2,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:44,ROBOGUIDE,87.1,447.77,24.6,29.4,31.3,34.3,23.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:45,ROBOGUIDE,109.5,447.77,31.9,38.8,27.3,30.3,27.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:46,ROBOGUIDE,91.2,447.78,34.3,31.3,22.4,32.8,16.4,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:47,ROBOGUIDE,97.4,447.78,35.7,44.3,43.5,33.8,42.9,23.9,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
