Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:53:44,OpenTP,42.1,363.83,33.3,16.9,21.5,15.4,15.4,15.2,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:45,OpenTP,49.9,374.89,61.3,39.7,43.1,33.8,28.1,21.9,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:53:46,OpenTP,76.5,374.89,50.7,23.4,26.6,14.3,23.1,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
12:53:47,OpenTP,39.0,374.89,58.9,18.5,32.3,26.2,9.7,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:48,OpenTP,39.0,363.83,47.8,31.7,36.9,34.4,32.3,34.8,7.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:49,OpenTP,96.8,374.89,35.8,32.3,34.4,26.2,26.9,36.4,9.2,6.2,1.6,4.8,0.0,0.0,0.0,0.0,0.0,7.8
12:53:50,OpenTP,28.1,374.89,50.7,25.0,36.2,28.1,21.2,23.8,1.6,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:53:51,OpenTP,64.0,374.89,56.5,43.1,48.4,52.3,31.7,24.6,1.6,4.7,0.0,0.0,3.1,3.1,0.0,0.0,0.0,7.9
12:53:52,OpenTP,45.3,374.89,43.9,23.4,39.1,40.0,18.5,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:53:53,OpenTP,39.0,374.89,54.2,27.3,24.6,34.8,21.5,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:53:54,OpenTP,93.7,375.08,45.1,20.3,26.6,26.6,23.1,15.4,10.8,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
