Tiempo (s),Modo Operacion,X (mm),Y (mm),Z (mm),J1 (deg),J2 (deg),J3 (deg),J4 (deg),J5 (deg),J6 (deg),Vacuum Activo,Payload (kg),I_J1 (A),I_J2 (A),I_J3 (A),I_J4 (A),I_J5 (A),I_J6 (A),T_J1 (C),T_J2 (C),T_J3 (C),T_J4 (C),T_J5 (C),T_J6 (C)
298.6344,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.6677,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.701,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.7343,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.7676,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.8009,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.8342,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.8675,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.9008,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.9341,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
298.9674,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.0007,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.034,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.0673,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.1006,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.1339,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.1672,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.2005,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.2338,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.2671,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.3004,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.3337,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.367,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.4003,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.4336,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.4669,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.5002,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.5335,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.5668,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.6001,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.6334,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.6667,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.7,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.7333,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.7666,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.7999,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.8332,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.8665,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.8998,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.9331,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.9664,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
299.9997,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.033,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.0663,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.0996,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.1329,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.1662,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.1995,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.2328,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.2661,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.2994,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.3327,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.366,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.3993,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.4326,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.4659,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.4992,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.5325,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.5658,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.5991,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.6324,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.6657,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.699,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.7323,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.7656,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.7989,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.8322,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.8655,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.8988,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.9321,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.9654,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
300.9987,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.032,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.0653,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.0986,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.1319,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.1652,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.1985,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.2318,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.2651,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.2984,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.3317,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.365,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.3983,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.4316,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.4649,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.4982,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.5315,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.5648,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.5981,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.6314,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.6647,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.698,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.7313,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.7646,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.7979,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.8312,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.8645,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.8978,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.9311,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.9644,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
301.9977,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.031,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.0643,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.0976,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.1309,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.1642,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.1975,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.2308,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.2641,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.2974,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.3307,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.364,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.3973,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.4306,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.4639,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.4972,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.5305,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.5638,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.5971,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.6304,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.6637,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.697,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.7303,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.7636,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.7969,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.8302,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.8635,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
302.8968,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.8,29.0,26.25,25.05,25.05,25.05
